uniqueVisitId,hitId,pagePath,ecommerce_action_type,transactionid
0221121012644725162:1470435281,0221121012644725162:1470435281:15,/google+redesign/shop+by+brand/google/quickview,2,
0221121012644725162:1470435281,0221121012644725162:1470435281:42,/google+redesign/apparel/kid+s/quickview,2,
0221121012644725162:1470435281,0221121012644725162:1470435281:47,/google+redesign/apparel/kid+s,1,
0221121012644725162:1470435281,0221121012644725162:1470435281:61,/google+redesign/apparel/men++s/men++s+t+shirts,1,
0785910687589185112:1476049064,0785910687589185112:1476049064:4,/google+redesign/apparel/women+s/women+s+outerwear,1,
0785910687589185112:1476049064,0785910687589185112:1476049064:16,/yourinfo.html,5,
4374000687791903325:1476013874,4374000687791903325:1476013874:10,/google+redesign/office,3,
9664807407389253940:1476068453,9664807407389253940:1476068453:25,/google+redesign/bags/backpacks,1,
9664807407389253940:1476068453,9664807407389253940:1476068453:28,/google+redesign/bags/backpacks,1,
1569965678811208362:1479183535,1569965678811208362:1479183535:5,/google+redesign/electronics/electronics+accessories/quickview,2,
1569965678811208362:1479183535,1569965678811208362:1479183535:6,/google+redesign/electronics/electronics+accessories,1,
383083436389104117:1479145552,383083436389104117:1479145552:10,/yourinfo.html,5,
383083436389104117:1479145552,383083436389104117:1479145552:12,/revieworder.html,5,
833578923660418003:1479143817,833578923660418003:1479143817:28,/ordercompleted.html,6,ORD201611142566
9375313974510864309:1479147410,9375313974510864309:1479147410:27,/revieworder.html,5,
1991101910951840024:1479161879,1991101910951840024:1479161879:16,/google+redesign/apparel/men++s/men++s+t+shirts,1,
9939316298023399137:1479140853,9939316298023399137:1479140853:19,/google+redesign/drinkware,1,
6553890260973501420:1479176835,6553890260973501420:1479176835:28,/google+redesign/accessories,1,
6553890260973501420:1479176835,6553890260973501420:1479176835:39,/payment.html,5,
1681854973392469186:1479151326,1681854973392469186:1479151326:14,/google+redesign/drinkware/quickview,2,
1681854973392469186:1479151326,1681854973392469186:1479151326:22,/google+redesign/drinkware,1,
8750044395328421868:1481775202,8750044395328421868:1481775202:10,/google+redesign/electronics/electronics+accessories,1,
8750044395328421868:1481775202,8750044395328421868:1481775202:11,/google+redesign/electronics/electronics+accessories/quickview,2,
8750044395328421868:1481775202,8750044395328421868:1481775202:21,/google+redesign/office/writing+instruments/quickview,2,
8750044395328421868:1481775202,8750044395328421868:1481775202:24,/yourinfo.html,5,
9176702041100440267:1481752392,9176702041100440267:1481752392:19,/google+redesign/bags/quickview,2,
2072942859070557608:1481787032,2072942859070557608:1481787032:39,/google+redesign/accessories/sports++fitness,3,
0963547768427938461:1474737853,0963547768427938461:1474737853:5,/google+redesign/apparel/mens/mens+performance+wear/quickview,2,
0963547768427938461:1474737853,0963547768427938461:1474737853:11,/google+redesign/apparel/mens/mens+performance+wear,1,
0499043965714612917:1474780747,0499043965714612917:1474780747:6,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
0499043965714612917:1474780747,0499043965714612917:1474780747:9,/google+redesign/apparel/men++s/men++s+t+shirts,1,
0499043965714612917:1474780747,0499043965714612917:1474780747:10,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
9894955795481014038:1474736557,9894955795481014038:1474736557:4,/store.html,1,
7171985402492933701:1474713725,7171985402492933701:1474713725:12,/google+redesign/shop+by+brand/youtube,1,
7171985402492933701:1474713725,7171985402492933701:1474713725:14,/google+redesign/shop+by+brand/youtube,1,
7171985402492933701:1474713725,7171985402492933701:1474713725:15,/google+redesign/shop+by+brand/youtube/quickview,2,
9898305377535336139:1474730796,9898305377535336139:1474730796:9,/google+redesign/shop+by+brand/google/quickview,2,
9898305377535336139:1474730796,9898305377535336139:1474730796:20,/google+redesign/bags/backpacks,1,
3153917378506707911:1474709445,3153917378506707911:1474709463:6,/google+redesign/office/quickview,2,
3153917378506707911:1474709445,3153917378506707911:1474709463:15,/google+redesign/office,1,
3153917378506707911:1474709445,3153917378506707911:1474709463:18,/google+redesign/office/quickview,2,
3153917378506707911:1474709445,3153917378506707911:1474709463:25,/google+redesign/accessories,1,
3153917378506707911:1474709445,3153917378506707911:1474709463:31,/google+redesign/accessories,1,
5400160968667355898:1474757104,5400160968667355898:1474757104:34,/asearch.html,1,
317304957468165513:1474705441,317304957468165513:1474705441:34,/google+redesign/electronics/power,1,
317304957468165513:1474705441,317304957468165513:1474705441:39,/google+redesign/electronics/power/quickview,2,
3498968994216339065:1474734089,3498968994216339065:1474734089:12,/google+redesign/apparel/men++s/men++s+outerwear,1,
3498968994216339065:1474734089,3498968994216339065:1474734089:18,/google+redesign/drinkware/quickview,2,
3498968994216339065:1474734089,3498968994216339065:1474734089:32,/google+redesign/accessories/quickview,2,
3498968994216339065:1474734089,3498968994216339065:1474734089:44,/google+redesign/office/office+other/quickview,2,
3498968994216339065:1474734089,3498968994216339065:1474734089:50,/google+redesign/apparel/women+s/women+s+outerwear,1,
3498968994216339065:1474734089,3498968994216339065:1474734089:54,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
3498968994216339065:1474734089,3498968994216339065:1474734089:69,/payment.html,5,
6716580266461138297:1480549245,6716580266461138297:1480549245:11,/google+redesign/bags/backpacks,1,
1567538384843258959:1480516303,1567538384843258959:1480516303:4,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
1567538384843258959:1480516303,1567538384843258959:1480516303:9,/google+redesign/drinkware/mugs+and+cups/quickview,2,
1567538384843258959:1480516303,1567538384843258959:1480516303:19,/google+redesign/accessories/quickview,2,
1567538384843258959:1480516303,1567538384843258959:1480516303:24,/google+redesign/accessories/stickers/quickview,2,
1567538384843258959:1480516303,1567538384843258959:1480516303:29,/google+redesign/accessories/stickers,1,
1567538384843258959:1480516303,1567538384843258959:1480516303:38,/google+redesign/office,1,
1567538384843258959:1480516303,1567538384843258959:1480516303:40,/google+redesign/office,3,
1814166460229302850:1480558775,1814166460229302850:1480558775:6,/google+redesign/accessories/fun,3,
1814166460229302850:1480558775,1814166460229302850:1480558775:28,/google+redesign/accessories/fun,3,
1814166460229302850:1480558775,1814166460229302850:1480558775:50,/google+redesign/accessories/housewares/quickview,2,
1127660750006978747:1482300208,1127660750006978747:1482300208:85,/google+redesign/office/writing+instruments/quickview,2,
1127660750006978747:1482300208,1127660750006978747:1482300208:106,/google+redesign/office/notebooks++journals/quickview,2,
8435219968035534524:1482248804,8435219968035534524:1482248804:3,/google+redesign/accessories/stickers/quickview,2,
0108165602068456564:1482305427,0108165602068456564:1482305427:2,/google+redesign/apparel/headgear,1,
0108165602068456564:1482305427,0108165602068456564:1482305427:3,/google+redesign/apparel/headgear/quickview,2,
0125399149886805080:1482279130,0125399149886805080:1482279130:2,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
1885936744769281910:1482258175,1885936744769281910:1482258175:3,/google+redesign/shop+by+brand/youtube,1,
3694974073962512722:1482266381,3694974073962512722:1482266381:2,/google+redesign/apparel/men++s/men++s+t+shirts,1,
3694974073962512722:1482266381,3694974073962512722:1482266381:3,/google+redesign/apparel/men++s/men++s+t+shirts,3,
3694974073962512722:1482266381,3694974073962512722:1482266381:11,/payment.html,5,
2290728048192537623:1482271442,2290728048192537623:1482271442:4,/google+redesign/accessories/stickers,1,
2290728048192537623:1482271442,2290728048192537623:1482271442:10,/google+redesign/apparel/men++s/men++s+t+shirts,1,
3694974073962512722:1482247524,3694974073962512722:1482247524:6,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
653859287897494051:1482265333,653859287897494051:1482265333:4,/google+redesign/electronics/power,1,
3509057210339134734:1482279240,3509057210339134734:1482279240:8,/google+redesign/drinkware,1,
7997112210777384527:1482239849,7997112210777384527:1482239849:3,/google+redesign/shop+by+brand/youtube,1,
2687104228229550591:1482516041,2687104228229550591:1482516041:7,/google+redesign/electronics/audio/quickview,2,
5267602855246889214:1482523065,5267602855246889214:1482523065:10,/yourinfo.html,5,
5267602855246889214:1482523065,5267602855246889214:1482523065:11,/payment.html,5,
5267602855246889214:1482523065,5267602855246889214:1482523065:13,/revieworder.html,5,
3666210206624204041:1473643246,3666210206624204041:1473643246:4,/google+redesign/shop+by+brand/google,1,
8761209909981705857:1473649471,8761209909981705857:1473649471:9,/google+redesign/drinkware,1,
8761209909981705857:1473649471,8761209909981705857:1473649471:10,/google+redesign/drinkware/quickview,2,
0388270036423075757:1473632852,0388270036423075757:1473632852:8,/asearch.html,1,
8768977524166082091:1473615534,8768977524166082091:1473615534:4,/google+redesign/bags/quickview,2,
8768977524166082091:1473615534,8768977524166082091:1473615534:10,/google+redesign/bags,1,
1964064266327682396:1473632044,1964064266327682396:1473632044:29,/revieworder.html,5,
3892146210876248579:1473655078,3892146210876248579:1473655078:17,/google+redesign/apparel/headgear,1,
3892146210876248579:1473655078,3892146210876248579:1473655078:30,/google+redesign/apparel/men++s/men++s+outerwear,1,
6553890260973501420:1479176835,6553890260973501420:1479176835:33,/google+redesign/apparel/kid+s/kid+s+youth,1,
1681854973392469186:1479151326,1681854973392469186:1479151326:34,/google+redesign/drinkware/quickview,2,
1681854973392469186:1479151326,1681854973392469186:1479151326:51,/google+redesign/shop+by+brand/youtube/quickview,2,
1681854973392469186:1479151326,1681854973392469186:1479151326:53,/google+redesign/shop+by+brand/youtube/quickview,2,
438120303152930309:1479160839,438120303152930309:1479160839:4,/google+redesign/bags/water+bottles+and+tumblers/quickview,2,
9939316298023399137:1479147929,9939316298023399137:1479147929:4,/google+redesign/office/notebooks++journals,1,
9939316298023399137:1479147929,9939316298023399137:1479147929:10,/google+redesign/office/notebooks++journals,1,
6933046461726892477:1471543265,6933046461726892477:1471543265:4,/google+redesign/shop+by+brand/youtube,1,
6933046461726892477:1471543265,6933046461726892477:1471543265:7,/google+redesign/shop+by+brand/youtube/quickview,2,
4883244919203229747:1471552677,4883244919203229747:1471552677:6,/google+redesign/office/quickview,2,
5895220116193492005:1471540401,5895220116193492005:1471540401:6,/google+redesign/shop+by+brand,1,
6997692197808690953:1471536497,6997692197808690953:1471536497:11,/ordercompleted.html,6,ORD201608181480
1311172533362516467:1471554158,1311172533362516467:1471554158:13,/google+redesign/electronics/quickview,2,
8211335956318349865:1471579222,8211335956318349865:1471579222:3,/google+redesign/bags,1,
8211335956318349865:1471579222,8211335956318349865:1471579222:10,/yourinfo.html,5,
6944233427969170818:1471535629,6944233427969170818:1471535645:6,/google+redesign/drinkware/quickview,2,
6944233427969170818:1471535629,6944233427969170818:1471535645:16,/google+redesign/fruit-games,1,
1751207279142097008:1471541892,1751207279142097008:1471541892:3,/google+redesign/drinkware,1,
266182930830968097:1471556733,266182930830968097:1471556733:4,/google+redesign/apparel/kid+s/quickview,2,
266182930830968097:1471556733,266182930830968097:1471556733:5,/google+redesign/apparel/kid+s/quickview,2,
266182930830968097:1471556962,266182930830968097:1471556962:20,/payment.html,5,
266182930830968097:1471556962,266182930830968097:1471556962:23,/ordercompleted.html,6,ORD201608181708
8557289242599181288:1471530909,8557289242599181288:1471530909:19,/google+redesign/bags/quickview,2,
020153652546549774:1471532396,020153652546549774:1471532396:2,/google+redesign/apparel/men++s/men++s+t+shirts,1,
020153652546549774:1471532396,020153652546549774:1471532396:4,/google+redesign/apparel/men++s/men++s+t+shirts,3,
020153652546549774:1471532396,020153652546549774:1471532396:17,/google+redesign/apparel,3,
020153652546549774:1471532396,020153652546549774:1471532396:28,/google+redesign/office/quickview,2,
020153652546549774:1471532396,020153652546549774:1471532396:35,/ordercompleted.html,6,ORD201608181748
2351329739798371879:1474737964,2351329739798371879:1474737964:9,/google+redesign/apparel/men++s/men++s+outerwear,3,
2351329739798371879:1474737964,2351329739798371879:1474737964:16,/google+redesign/apparel/men++s/men++s+outerwear,1,
2351329739798371879:1474737964,2351329739798371879:1474737964:41,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
2351329739798371879:1474737964,2351329739798371879:1474737964:60,/store.html/quickview,2,
2351329739798371879:1474737964,2351329739798371879:1474737964:74,/google+redesign/apparel/kid+s/kid+s+youth,1,
2351329739798371879:1474737964,2351329739798371879:1474737964:85,/google+redesign/apparel/kid+s/kid+s+youth/quickview,2,
2351329739798371879:1474737964,2351329739798371879:1474737964:86,/google+redesign/apparel/kid+s/kid+s+youth,3,
2351329739798371879:1474737964,2351329739798371879:1474737964:101,/google+redesign/bags/backpacks/quickview,2,
2351329739798371879:1474737964,2351329739798371879:1474737964:119,/google+redesign/bags/water+bottles+and+tumblers,1,
2351329739798371879:1474737964,2351329739798371879:1474737964:134,/google+redesign/electronics/power,3,
2351329739798371879:1474737964,2351329739798371879:1474737964:138,/google+redesign/accessories/fun,1,
2351329739798371879:1474737964,2351329739798371879:1474737964:139,/google+redesign/accessories/fun/quickview,2,
2351329739798371879:1474737964,2351329739798371879:1474737964:163,/google+redesign/office/notebooks++journals,1,
2351329739798371879:1474737964,2351329739798371879:1474737964:190,/basket.html,4,
2351329739798371879:1474737964,2351329739798371879:1474737964:194,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
