hitId,productName,productCategory,productRevenue,productPrice,productQuantity
4310177986789199317:1474329599:14,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,39990000,
4310177986789199317:1474329599:17,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,39990000,
4310177986789199317:1474329599:18,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
4310177986789199317:1474329599:21,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
4310177986789199317:1474329599:22,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,39990000,
8761209909981705857:1474344520:6,Google Stretch Fit Hat,${escCatTitle},,17590000,
8761209909981705857:1474344520:8,Google Stretch Fit Hat,${escCatTitle},,17590000,
8761209909981705857:1474344520:9,Google Stretch Fit Hat,${escCatTitle},,17590000,
8761209909981705857:1474344520:12,Google Stretch Fit Hat,${escCatTitle},,17590000,
8761209909981705857:1474344520:13,Google Stretch Fit Hat,${escCatTitle},,17590000,
8761209909981705857:1474344520:14,Google Stretch Fit Hat,${escCatTitle},,17590000,
8761209909981705857:1474344520:19,Google Men's Skater Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,,15990000,
8761209909981705857:1474344520:21,Google Men's Skater Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,,15990000,1
8761209909981705857:1474344520:27,Google Men's Skater Tee Charcoal,(not set),24990000,15990000,1
6661961721159473731:1474309254:4,Micro Wireless Earbud,Home/Electronics/Audio/,,39990000,
6661961721159473731:1474309254:10,Google Insulated Stainless Steel Bottle,Home/Shop by Brand/Google/,,19990000,
6661961721159473731:1474309254:12,Google 40 oz Insulated Monster Bottle,Home/Shop by Brand/Google/,,33990000,
6661961721159473731:1474309254:14,Google 40 oz Insulated Monster Bottle,Home/Shop by Brand/Google/,,33990000,
6661961721159473731:1474309254:17,Google Alpine Style Backpack,Home/Shop by Brand/Google/,,99990000,
6661961721159473731:1474309254:19,16 oz. Hot and Cold Tumbler,Home/Shop by Brand/Google/,,10990000,
6661961721159473731:1474309254:21,16 oz. Hot and Cold Tumbler,Home/Shop by Brand/Google/,,10990000,
6661961721159473731:1474309254:25,Foam Can and Bottle Cooler,Home/Drinkware/,,1990000,
6661961721159473731:1474309254:27,Foam Can and Bottle Cooler,Home/Drinkware/,,1990000,
2831023263980958186:1474350443:12,Google Men's Softshell Jacket Black/Grey,Home/Shop by Brand/Google/,,98990000,
2831023263980958186:1474350443:14,Google Men's Softshell Jacket Black/Grey,Home/Shop by Brand/Google/,,98990000,
2963120134884980133:1474347124:4,Keyboard DOT Sticker,Home/Office/,,1500000,
2963120134884980133:1474347124:6,Keyboard DOT Sticker,Home/Office/,,1500000,1
2963120134884980133:1474347124:10,Badge Holder,Home/Office/,,1990000,
2963120134884980133:1474347124:11,Badge Holder,Home/Office/,,1990000,1
2963120134884980133:1474347124:14,Color Changing Grip Pen,Home/Office/,,1500000,
2963120134884980133:1474347124:16,Color Changing Grip Pen,Home/Office/,,1500000,1
2963120134884980133:1474347124:20,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
2963120134884980133:1474347124:22,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
2963120134884980133:1474347124:30,Large Zipper Top Tote Bag,Home/Bags/Shopping and Totes/,,34990000,
1136121640184051124:1474307829:9,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:11,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:13,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:16,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:18,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:21,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:23,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:24,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:27,Google Power Bank,Home/Electronics/Power/,,55990000,
1136121640184051124:1474307829:29,Google Power Bank,Home/Electronics/Power/,,55990000,1
5172525316965905441:1474292915:7,Google Men's Long Sleeve Pullover Badge Tee Heather,Home/Apparel/Men's/,,34990000,
5172525316965905441:1474292915:27,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
3498968994216339065:1474321008:4,Google Rucksack,Home/Bags/Backpacks/,,69990000,
3498968994216339065:1474321008:5,Google Rucksack,Home/Bags/Backpacks/,,69990000,
3498968994216339065:1474321008:8,Google Alpine Style Backpack,Home/Bags/Backpacks/,,99990000,
3498968994216339065:1474321008:10,Google Alpine Style Backpack,Home/Bags/Backpacks/,,99990000,
3498968994216339065:1474321008:13,Waterproof Backpack,Home/Bags/Backpacks/,,99990000,
3498968994216339065:1474321008:15,Waterproof Backpack,Home/Bags/Backpacks/,,99990000,
3498968994216339065:1474321008:17,Waterproof Backpack,Home/Bags/Backpacks/,,99990000,
3498968994216339065:1474321008:28,Google Device Holder Sticky Pad,Home/Electronics/,,4990000,
3498968994216339065:1474321008:31,Keyboard DOT Sticker,Home/Electronics/,,1500000,
3498968994216339065:1474321008:32,Keyboard DOT Sticker,Home/Electronics/,,1500000,
3498968994216339065:1474321008:44,Badge Holder,Home/Office/Office Other/,,1990000,
3498968994216339065:1474321008:46,Badge Holder,Home/Office/Office Other/,,1990000,
3498968994216339065:1474321008:50,Waterproof Backpack,Home/Bags/Backpacks/,,99990000,
3498968994216339065:1474321008:52,Waterproof Backpack,Home/Bags/Backpacks/,,99990000,
3397509671825340955:1478537253:2,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,,16990000,
3397509671825340955:1478537253:4,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,,18990000,
0543758830625368517:1478543984:5,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,,16990000,
688059295168449302:1478555087:5,Pen Pencil & Highlighter Set,Home/Office/,,3990000,
6050081914332640156:1478560259:5,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,109990000,
0276648651758070096:1478580296:4,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
0276648651758070096:1478580296:6,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
9139051615992696150:1478583421:4,8 pc Android Sticker Sheet,Home/Accessories/Stickers/,,1990000,
9139051615992696150:1478583421:6,Google Doodle Decal,Home/Accessories/Stickers/,,3500000,
9139051615992696150:1478583421:8,Android Sticker Sheet Ultra Removable,Home/Accessories/Stickers/,,2990000,
1334561972069959734:1478577820:8,Google Men's Performance Polo Grey/Black,Home/Apparel/Men's/Men's-T-Shirts/,,89990000,
3855340022292429663:1478568459:7,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
3855340022292429663:1478568459:9,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
3855340022292429663:1478568459:12,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
3855340022292429663:1478568459:13,YouTube Men's Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
3855340022292429663:1478568459:19,YouTube Men's Vintage Henley,Apparel,26656666,23990000,1
3855340022292429663:1478568459:19,YouTube Men's Vintage Henley,Apparel,26656666,23990000,1
3855340022292429663:1478568459:19,YouTube Men's Short Sleeve Hero Tee Black,Apparel,16256666,13590000,1
5012787443903024401:1478536562:8,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,,8990000,
5012787443903024401:1478536562:10,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,,8990000,1
5012787443903024401:1478536562:20,Compact Selfie Stick,Lifestyle,16990000,8990000,1
1761613768305103159:1478540454:5,Google Men's Watershed Full Zip Hoodie Grey,${escCatTitle},,87990000,
1761613768305103159:1478540454:6,Google Men's Watershed Full Zip Hoodie Grey,${escCatTitle},,87990000,1
1761613768305103159:1478540454:13,Google Men's Watershed Full Zip Hoodie Grey,Apparel,92990000,87990000,1
1761613768305103159:1478540454:16,Google Men's Watershed Full Zip Hoodie Grey,${escCatTitle},,87990000,
1761613768305103159:1478540454:18,Google Men's Watershed Full Zip Hoodie Grey,${escCatTitle},,87990000,
1761613768305103159:1478540454:21,Google Men's Watershed Full Zip Hoodie Grey,${escCatTitle},,87990000,
1761613768305103159:1478540454:22,Google Men's Watershed Full Zip Hoodie Grey,${escCatTitle},,87990000,
399682136055911419:1478538289:3,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:5,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:6,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:8,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:10,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:12,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:14,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:18,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:20,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:21,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
399682136055911419:1478538289:23,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
3585639902281051904:1478578127:5,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,,16990000,
3585639902281051904:1478578127:6,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,,18990000,
3585639902281051904:1478578127:9,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,,18990000,
2943450782394034217:1478546997:7,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,,34990000,
2943450782394034217:1478546997:9,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,,34990000,
2943450782394034217:1478546997:11,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,,34990000,
2943450782394034217:1478546997:13,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,,34990000,
2943450782394034217:1478546997:15,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,,34990000,
2943450782394034217:1478546997:17,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/YouTube/,,34990000,1
0136603643152052341:1478562318:4,Waterproof Backpack,Home/Bags/Backpacks/,,99990000,
0136603643152052341:1478562318:6,Waterproof Backpack,Home/Bags/Backpacks/,,99990000,
0136603643152052341:1478562318:18,Google Lunch Bag,Home/Bags/More Bags/,,13990000,
0136603643152052341:1478562318:20,Google Lunch Bag,Home/Bags/More Bags/,,13990000,
0136603643152052341:1478562318:22,Google Lunch Bag,Home/Bags/More Bags/,,13990000,
0136603643152052341:1478562318:24,Google Lunch Bag,Home/Bags/More Bags/,,13990000,
0136603643152052341:1478562318:26,Google Slim Utility Travel Bag,Home/Bags/More Bags/,,14990000,
0136603643152052341:1478562318:28,Google Slim Utility Travel Bag,Home/Bags/More Bags/,,14990000,
0136603643152052341:1478562318:31,Softsided Travel Pouch Set,Home/Bags/More Bags/,,10990000,
0136603643152052341:1478562318:33,Softsided Travel Pouch Set,Home/Bags/More Bags/,,10990000,
0136603643152052341:1478562318:34,Suitcase Organizer Cubes,Home/Bags/More Bags/,,21990000,
0136603643152052341:1478562318:36,Suitcase Organizer Cubes,Home/Bags/More Bags/,,21990000,
0136603643152052341:1478562318:40,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,,15990000,
0136603643152052341:1478562318:42,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,,15990000,
1648478217053831571:1477400010:2,Google Rucksack,Home/Bags/Backpacks/,,69990000,
2899771357107484870:1477392824:2,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
4167482276117489469:1477389916:2,Google Heavyweight Long Sleeve Hero Tee Burgundy,Home/Apparel/Men's/Men's-T-Shirts/,,39990000,
2827314180547414210:1477426779:3,Grip Kit Cable Organizer,Home/Electronics/Electronics Accessories/,,16990000,
6814886509541898073:1477446167:3,Google Alpine Style Backpack,Home/Bags/,,99990000,
6814886509541898073:1477446167:4,Google Alpine Style Backpack,Home/Bags/,,99990000,
684380858040966297:1477465101:4,Google Youth Sports Tee Navy,Home/Apparel/Kid's/Kids-Youth/,,21990000,
3063932516276651085:1477430746:6,Google Ballpoint Pen Black,Home/Office/,,1990000,
8027011933250690068:1477400699:3,Compact Selfie Stick,Home/Electronics/Electronics Accessories/,,8990000,
9647140285537045912:1477431770:10,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/,,16990000,
6117624123493223814:1477402242:4,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
6117624123493223814:1477402242:5,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
6117624123493223814:1477402242:7,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
6454027844008701406:1477413906:8,Google Women's Short Sleeve Hero Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,,16990000,
7426451597852361058:1477405826:8,Collapsible Shopping Bag,${escCatTitle},,3990000,
7426451597852361058:1477405826:10,Sport Bag,${escCatTitle},,3990000,
8534017894247942856:1477463137:6,Rubber Grip Ballpoint Pen 4 Pack,${escCatTitle},,4990000,
8534017894247942856:1477463137:8,Ballpoint LED Light Pen,${escCatTitle},,2500000,
8534017894247942856:1477463137:10,Ballpoint LED Light Pen,${escCatTitle},,2500000,
8534017894247942856:1477463137:12,Ballpoint LED Light Pen,${escCatTitle},,2500000,
1736411837527326307:1477460159:10,Google Lunch Bag,Home/Bags/,,13990000,
1736411837527326307:1477460159:12,Google Lunch Bag,Home/Bags/,,13990000,
4729922944630702741:1477405723:2,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,,16990000,
4729922944630702741:1477405723:4,YouTube Men's Vintage Tee,Home/Shop by Brand/YouTube/,,16990000,1
615315334670388448:1477457990:8,Android Lunch Kit,Home/Accessories/Housewares/,,17990000,
615315334670388448:1477457990:11,Google Pet Feeding Mat,Home/Accessories/Pet/,,6990000,
615315334670388448:1477457990:13,Google Pet Feeding Mat,Home/Accessories/Pet/,,6990000,
615315334670388448:1477457990:14,Google Pet Feeding Mat,Home/Accessories/Pet/,,6990000,
615315334670388448:1477457990:16,Google Pet Feeding Mat,Home/Accessories/Pet/,,6990000,
66011612243973099:1477420408:3,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
66011612243973099:1477420408:4,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
9673687861677029145:1477425449:12,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,,1990000,
5209539071506556143:1477422724:5,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,,109990000,
5209539071506556143:1477422724:7,Google Men's Softshell Jacket Black/Grey,Home/Apparel/Men's/Men's-Outerwear/,,98990000,
5209539071506556143:1477422724:10,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,119990000,
5209539071506556143:1477422724:12,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,119990000,
5209539071506556143:1477422724:14,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,119990000,
5209539071506556143:1477422724:17,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,119990000,
3803364184957424266:1477419453:12,Collapsible Shopping Bag,Home/Bags/Shopping and Totes/,,4990000,
3803364184957424266:1477419453:13,Collapsible Shopping Bag,Home/Bags/Shopping and Totes/,,4990000,
6477539926913239012:1477431586:4,Google Youth Sports Tee Navy,Home/Apparel/Kid's/Kids-Youth/,,21990000,
6477539926913239012:1477431586:5,Google Youth Sports Tee Navy,Home/Apparel/Kid's/Kids-Youth/,,21990000,1
6477539926913239012:1477431586:13,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,,16990000,
6477539926913239012:1477431586:14,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,,16990000,12
5704060134152379542:1477455890:7,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,,12790000,
5704060134152379542:1477455890:8,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,,12790000,1
5704060134152379542:1477455890:9,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,,12790000,
5704060134152379542:1477455890:14,Android Women's Long Sleeve Blended Cardigan Grey,Home/Apparel/Women's/Women's-Outerwear/,,23990000,
2337448860622248847:1477457433:19,Gift Card - $50.00,Home/Gift Cards/,,50000000,
2337448860622248847:1477457433:21,Gift Card - $50.00,Home/Gift Cards/,,50000000,
2337448860622248847:1477457433:23,Gift Card - $50.00,Home/Gift Cards/,,50000000,
2337448860622248847:1477457433:25,Gift Card - $50.00,Home/Gift Cards/,,50000000,
2337448860622248847:1477457433:27,Gift Card - $50.00,Home/Gift Cards/,,50000000,
9253630551710622263:1477425683:9,Google Sunglasses,Home/Accessories/Fun/,,3500000,
9253630551710622263:1477425683:10,Google Sunglasses,Home/Accessories/Fun/,,3500000,
